Device,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type
moose,2014_07_25_incubator_4_chloroquine_2,moose_c::3,QZ0::32,c::3,3,c,4.12188,7.67812,1.9125,1.90625,QZ0,,,,,,,,32,4,L,5,1,3.29572,1.08333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_c::3,QZ0::32,c::3,3,c,4.12188,7.67812,1.9125,1.90625,QZ0,,,,,,,,32,4,L,5,1,3.83738,2.16667,0.0416667,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_c::3,QZ0::32,c::3,3,c,4.12188,7.67812,1.9125,1.90625,QZ0,,,,,,,,32,4,L,5,1,2.75405,2.16667,0.0416667,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_c::3,QZ0::32,c::3,3,c,4.12188,7.67812,1.9125,1.90625,QZ0,,,,,,,,32,4,L,5,1,3.96238,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_c::3,QZ0::32,c::3,3,c,4.12188,7.67812,1.9125,1.90625,QZ0,,,,,,,,32,4,L,5,1,7.50405,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,2.10822,0.208333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,2.44155,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,2.44155,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,2.89988,0.666667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,2.94155,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,3.27488,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,3.56655,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,3.77488,2.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.06655,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.14988,1.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.31655,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.52488,1.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.60822,2.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.69155,1.54167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.69155,2.91667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.77488,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.94155,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,4.94155,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,5.52488,2.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,5.73322,2.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,6.06655,3.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
moose,2014_07_25_incubator_4_chloroquine_2,moose_a::2,QZ0::16,a::2,2,a,0.957812,5.47344,1.85312,1.87813,QZ0,,,,,,,,16,4,L,5,1,6.10822,2.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,4.84502,0.708333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,3,8.67836,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,9.17836,0,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,9.80336,4.91667,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.1784,7,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.1784,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.2617,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.3867,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.595,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,10.845,2.04167,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,11.345,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,2,11.8867,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,14.595,6.54167,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,16.7617,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,16.845,4.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,16.8867,4.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.2617,5.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.3034,2.95833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.345,4.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.345,0.458333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.845,2.91667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,17.8867,5.83333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,18.0117,1.08333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,18.3034,7.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,18.345,6.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,18.7617,5.66667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,18.97,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,19.5117,5.75,0.0416667,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,2,16.6367,5.75,0.0416667,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,19.845,7.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,20.0117,6.04167,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,20.47,4.04167,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,20.7617,7.54167,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,21.845,10.9167,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,22.6367,3.54167,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,22.6367,0,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,22.8867,8.45833,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,23.4284,6.70833,0.958333,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,20.3034,6.70833,0.958333,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,23.9284,10.6667,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,23.97,5.5,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,23.97,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,25.3867,4.45833,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,25.3867,4.45833,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,25.4075,4.45833,0,1,Objects apparently moving at termination of measurement,Induced Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,2,25.3867,4.45833,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,25.5534,8.08333,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,25.7617,12.2917,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,26.8034,13.8333,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::0,QZ0::0,d::0,0,d,6.05469,2.12656,1.91562,1.87188,QZ0,,,,,,,,0,4,L,1,1,28.4284,9.70833,0.958333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.17836,0.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.34502,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.34502,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.42836,0.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.47002,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.59502,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.63669,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.80336,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.92836,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,2.92836,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.01169,0.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.09502,0.291667,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.17836,0.583333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.17836,0,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.34502,1.41667,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.38669,0.333333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.47002,0.708333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.47002,0.583333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.47002,0.375,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,3.59502,0.791667,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.01169,1.08333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.05336,0.583333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.17836,1.54167,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.17836,1.25,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.28252,1.97917,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.42836,1.91667,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.42836,1.70833,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.47002,1.95833,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.51169,1.45833,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.63669,1.625,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
